            JDTDB,            Calendar_Date,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR
2454954.5, A.D. 2009-May-03 00:00:00.0000,6.96E+07,3.78E+08,-1.98E+07,-1.73E+01,3.13E+00,2.01E+00,1.28E+03,3.85E+08,-1.69E-01
2454955.5, A.D. 2009-May-04 00:00:00.0000,6.81E+07,3.78E+08,-1.96E+07,-1.74E+01,3.05E+00,2.02E+00,1.28E+03,3.85E+08,-1.76E-01
2454956.5, A.D. 2009-May-05 00:00:00.0000,6.66E+07,3.78E+08,-1.95E+07,-1.74E+01,2.98E+00,2.02E+00,1.28E+03,3.84E+08,-1.83E-01
2454957.5, A.D. 2009-May-06 00:00:00.0000,6.51E+07,3.78E+08,-1.93E+07,-1.74E+01,2.90E+00,2.02E+00,1.28E+03,3.84E+08,-1.90E-01
2454958.5, A.D. 2009-May-07 00:00:00.0000,6.36E+07,3.79E+08,-1.91E+07,-1.74E+01,2.82E+00,2.03E+00,1.28E+03,3.84E+08,-1.97E-01
2454959.5, A.D. 2009-May-08 00:00:00.0000,6.21E+07,3.79E+08,-1.89E+07,-1.74E+01,2.75E+00,2.03E+00,1.28E+03,3.84E+08,-2.04E-01
2454960.5, A.D. 2009-May-09 00:00:00.0000,6.05E+07,3.79E+08,-1.88E+07,-1.74E+01,2.67E+00,2.04E+00,1.28E+03,3.84E+08,-2.11E-01
2454961.5, A.D. 2009-May-10 00:00:00.0000,5.90E+07,3.79E+08,-1.86E+07,-1.74E+01,2.59E+00,2.04E+00,1.28E+03,3.84E+08,-2.17E-01
2454962.5, A.D. 2009-May-11 00:00:00.0000,5.75E+07,3.80E+08,-1.84E+07,-1.74E+01,2.52E+00,2.04E+00,1.28E+03,3.84E+08,-2.24E-01
2454963.5, A.D. 2009-May-12 00:00:00.0000,5.60E+07,3.80E+08,-1.82E+07,-1.75E+01,2.44E+00,2.05E+00,1.28E+03,3.84E+08,-2.31E-01
2454964.5, A.D. 2009-May-13 00:00:00.0000,5.45E+07,3.80E+08,-1.81E+07,-1.75E+01,2.36E+00,2.05E+00,1.28E+03,3.84E+08,-2.38E-01
2454965.5, A.D. 2009-May-14 00:00:00.0000,5.30E+07,3.80E+08,-1.79E+07,-1.75E+01,2.29E+00,2.05E+00,1.28E+03,3.84E+08,-2.45E-01
2454966.5, A.D. 2009-May-15 00:00:00.0000,5.15E+07,3.80E+08,-1.77E+07,-1.75E+01,2.21E+00,2.06E+00,1.28E+03,3.84E+08,-2.52E-01
2454967.5, A.D. 2009-May-16 00:00:00.0000,5.00E+07,3.81E+08,-1.75E+07,-1.75E+01,2.13E+00,2.06E+00,1.28E+03,3.84E+08,-2.58E-01
2454968.5, A.D. 2009-May-17 00:00:00.0000,4.85E+07,3.81E+08,-1.74E+07,-1.75E+01,2.06E+00,2.07E+00,1.28E+03,3.84E+08,-2.65E-01
2454969.5, A.D. 2009-May-18 00:00:00.0000,4.70E+07,3.81E+08,-1.72E+07,-1.75E+01,1.98E+00,2.07E+00,1.28E+03,3.84E+08,-2.72E-01
2454970.5, A.D. 2009-May-19 00:00:00.0000,4.54E+07,3.81E+08,-1.70E+07,-1.75E+01,1.90E+00,2.07E+00,1.28E+03,3.84E+08,-2.79E-01
2454971.5, A.D. 2009-May-20 00:00:00.0000,4.39E+07,3.81E+08,-1.68E+07,-1.75E+01,1.82E+00,2.08E+00,1.28E+03,3.84E+08,-2.86E-01
2454972.5, A.D. 2009-May-21 00:00:00.0000,4.24E+07,3.81E+08,-1.66E+07,-1.75E+01,1.75E+00,2.08E+00,1.28E+03,3.84E+08,-2.92E-01
2454973.5, A.D. 2009-May-22 00:00:00.0000,4.09E+07,3.82E+08,-1.65E+07,-1.76E+01,1.67E+00,2.08E+00,1.28E+03,3.84E+08,-2.99E-01
2454974.5, A.D. 2009-May-23 00:00:00.0000,3.94E+07,3.82E+08,-1.63E+07,-1.76E+01,1.59E+00,2.09E+00,1.28E+03,3.84E+08,-3.06E-01
2454975.5, A.D. 2009-May-24 00:00:00.0000,3.79E+07,3.82E+08,-1.61E+07,-1.76E+01,1.52E+00,2.09E+00,1.28E+03,3.84E+08,-3.13E-01
2454976.5, A.D. 2009-May-25 00:00:00.0000,3.63E+07,3.82E+08,-1.59E+07,-1.76E+01,1.44E+00,2.09E+00,1.28E+03,3.84E+08,-3.20E-01
2454977.5, A.D. 2009-May-26 00:00:00.0000,3.48E+07,3.82E+08,-1.57E+07,-1.76E+01,1.36E+00,2.10E+00,1.28E+03,3.84E+08,-3.26E-01
2454978.5, A.D. 2009-May-27 00:00:00.0000,3.33E+07,3.82E+08,-1.56E+07,-1.76E+01,1.28E+00,2.10E+00,1.28E+03,3.84E+08,-3.33E-01
2454979.5, A.D. 2009-May-28 00:00:00.0000,3.18E+07,3.82E+08,-1.54E+07,-1.76E+01,1.21E+00,2.10E+00,1.28E+03,3.84E+08,-3.40E-01
2454980.5, A.D. 2009-May-29 00:00:00.0000,3.03E+07,3.82E+08,-1.52E+07,-1.76E+01,1.13E+00,2.11E+00,1.28E+03,3.84E+08,-3.47E-01
2454981.5, A.D. 2009-May-30 00:00:00.0000,2.87E+07,3.83E+08,-1.50E+07,-1.76E+01,1.05E+00,2.11E+00,1.28E+03,3.84E+08,-3.53E-01
2454982.5, A.D. 2009-May-31 00:00:00.0000,2.72E+07,3.83E+08,-1.48E+07,-1.76E+01,9.74E-01,2.11E+00,1.28E+03,3.84E+08,-3.60E-01
2454983.5, A.D. 2009-Jun-01 00:00:00.0000,2.57E+07,3.83E+08,-1.46E+07,-1.76E+01,8.96E-01,2.11E+00,1.28E+03,3.84E+08,-3.67E-01
2454984.5, A.D. 2009-Jun-02 00:00:00.0000,2.42E+07,3.83E+08,-1.45E+07,-1.76E+01,8.19E-01,2.12E+00,1.28E+03,3.84E+08,-3.74E-01
2454985.5, A.D. 2009-Jun-03 00:00:00.0000,2.27E+07,3.83E+08,-1.43E+07,-1.76E+01,7.41E-01,2.12E+00,1.28E+03,3.84E+08,-3.80E-01
2454986.5, A.D. 2009-Jun-04 00:00:00.0000,2.11E+07,3.83E+08,-1.41E+07,-1.76E+01,6.63E-01,2.12E+00,1.28E+03,3.84E+08,-3.87E-01
2454987.5, A.D. 2009-Jun-05 00:00:00.0000,1.96E+07,3.83E+08,-1.39E+07,-1.76E+01,5.86E-01,2.13E+00,1.28E+03,3.84E+08,-3.94E-01
2454988.5, A.D. 2009-Jun-06 00:00:00.0000,1.81E+07,3.83E+08,-1.37E+07,-1.76E+01,5.08E-01,2.13E+00,1.28E+03,3.84E+08,-4.01E-01
2454989.5, A.D. 2009-Jun-07 00:00:00.0000,1.66E+07,3.83E+08,-1.35E+07,-1.76E+01,4.30E-01,2.13E+00,1.28E+03,3.84E+08,-4.07E-01
2454990.5, A.D. 2009-Jun-08 00:00:00.0000,1.50E+07,3.83E+08,-1.34E+07,-1.77E+01,3.52E-01,2.13E+00,1.28E+03,3.84E+08,-4.14E-01
2454991.5, A.D. 2009-Jun-09 00:00:00.0000,1.35E+07,3.83E+08,-1.32E+07,-1.77E+01,2.75E-01,2.14E+00,1.28E+03,3.84E+08,-4.21E-01
2454992.5, A.D. 2009-Jun-10 00:00:00.0000,1.20E+07,3.83E+08,-1.30E+07,-1.77E+01,1.97E-01,2.14E+00,1.28E+03,3.84E+08,-4.28E-01
2454993.5, A.D. 2009-Jun-11 00:00:00.0000,1.05E+07,3.83E+08,-1.28E+07,-1.77E+01,1.19E-01,2.14E+00,1.28E+03,3.83E+08,-4.34E-01
2454994.5, A.D. 2009-Jun-12 00:00:00.0000,8.93E+06,3.83E+08,-1.26E+07,-1.77E+01,4.09E-02,2.14E+00,1.28E+03,3.83E+08,-4.41E-01
2454995.5, A.D. 2009-Jun-13 00:00:00.0000,7.40E+06,3.83E+08,-1.24E+07,-1.77E+01,-3.70E-02,2.15E+00,1.28E+03,3.83E+08,-4.48E-01
2454996.5, A.D. 2009-Jun-14 00:00:00.0000,5.88E+06,3.83E+08,-1.22E+07,-1.77E+01,-1.15E-01,2.15E+00,1.28E+03,3.83E+08,-4.54E-01
2454997.5, A.D. 2009-Jun-15 00:00:00.0000,4.35E+06,3.83E+08,-1.21E+07,-1.77E+01,-1.93E-01,2.15E+00,1.28E+03,3.83E+08,-4.61E-01
2454998.5, A.D. 2009-Jun-16 00:00:00.0000,2.82E+06,3.83E+08,-1.19E+07,-1.77E+01,-2.71E-01,2.15E+00,1.28E+03,3.83E+08,-4.68E-01
2454999.5, A.D. 2009-Jun-17 00:00:00.0000,1.30E+06,3.83E+08,-1.17E+07,-1.77E+01,-3.49E-01,2.16E+00,1.28E+03,3.83E+08,-4.74E-01
2455000.5, A.D. 2009-Jun-18 00:00:00.0000,-2.28E+05,3.83E+08,-1.15E+07,-1.77E+01,-4.27E-01,2.16E+00,1.28E+03,3.83E+08,-4.81E-01
2455001.5, A.D. 2009-Jun-19 00:00:00.0000,-1.75E+06,3.83E+08,-1.13E+07,-1.77E+01,-5.05E-01,2.16E+00,1.28E+03,3.83E+08,-4.88E-01
2455002.5, A.D. 2009-Jun-20 00:00:00.0000,-3.28E+06,3.83E+08,-1.11E+07,-1.77E+01,-5.83E-01,2.16E+00,1.28E+03,3.83E+08,-4.94E-01
2455003.5, A.D. 2009-Jun-21 00:00:00.0000,-4.81E+06,3.83E+08,-1.09E+07,-1.77E+01,-6.61E-01,2.17E+00,1.28E+03,3.83E+08,-5.01E-01
2455004.5, A.D. 2009-Jun-22 00:00:00.0000,-6.33E+06,3.83E+08,-1.08E+07,-1.77E+01,-7.39E-01,2.17E+00,1.28E+03,3.83E+08,-5.08E-01
2455005.5, A.D. 2009-Jun-23 00:00:00.0000,-7.86E+06,3.83E+08,-1.06E+07,-1.77E+01,-8.17E-01,2.17E+00,1.28E+03,3.83E+08,-5.14E-01
2455006.5, A.D. 2009-Jun-24 00:00:00.0000,-9.39E+06,3.83E+08,-1.04E+07,-1.77E+01,-8.95E-01,2.17E+00,1.28E+03,3.83E+08,-5.21E-01
2455007.5, A.D. 2009-Jun-25 00:00:00.0000,-1.09E+07,3.83E+08,-1.02E+07,-1.77E+01,-9.74E-01,2.17E+00,1.28E+03,3.83E+08,-5.28E-01
2455008.5, A.D. 2009-Jun-26 00:00:00.0000,-1.24E+07,3.83E+08,-1.00E+07,-1.77E+01,-1.05E+00,2.18E+00,1.28E+03,3.83E+08,-5.34E-01
2455009.5, A.D. 2009-Jun-27 00:00:00.0000,-1.40E+07,3.82E+08,-9.82E+06,-1.77E+01,-1.13E+00,2.18E+00,1.28E+03,3.83E+08,-5.41E-01
2455010.5, A.D. 2009-Jun-28 00:00:00.0000,-1.55E+07,3.82E+08,-9.63E+06,-1.77E+01,-1.21E+00,2.18E+00,1.28E+03,3.83E+08,-5.47E-01
2455011.5, A.D. 2009-Jun-29 00:00:00.0000,-1.70E+07,3.82E+08,-9.44E+06,-1.76E+01,-1.29E+00,2.18E+00,1.28E+03,3.83E+08,-5.54E-01
2455012.5, A.D. 2009-Jun-30 00:00:00.0000,-1.85E+07,3.82E+08,-9.25E+06,-1.76E+01,-1.36E+00,2.18E+00,1.28E+03,3.83E+08,-5.61E-01
2455013.5, A.D. 2009-Jul-01 00:00:00.0000,-2.01E+07,3.82E+08,-9.06E+06,-1.76E+01,-1.44E+00,2.19E+00,1.28E+03,3.83E+08,-5.67E-01
2455014.5, A.D. 2009-Jul-02 00:00:00.0000,-2.16E+07,3.82E+08,-8.87E+06,-1.76E+01,-1.52E+00,2.19E+00,1.28E+03,3.83E+08,-5.74E-01
2455015.5, A.D. 2009-Jul-03 00:00:00.0000,-2.31E+07,3.82E+08,-8.68E+06,-1.76E+01,-1.60E+00,2.19E+00,1.28E+03,3.83E+08,-5.80E-01
2455016.5, A.D. 2009-Jul-04 00:00:00.0000,-2.46E+07,3.82E+08,-8.49E+06,-1.76E+01,-1.68E+00,2.19E+00,1.28E+03,3.82E+08,-5.87E-01
2455017.5, A.D. 2009-Jul-05 00:00:00.0000,-2.62E+07,3.81E+08,-8.31E+06,-1.76E+01,-1.76E+00,2.19E+00,1.28E+03,3.82E+08,-5.93E-01
2455018.5, A.D. 2009-Jul-06 00:00:00.0000,-2.77E+07,3.81E+08,-8.12E+06,-1.76E+01,-1.83E+00,2.20E+00,1.28E+03,3.82E+08,-6.00E-01
2455019.5, A.D. 2009-Jul-07 00:00:00.0000,-2.92E+07,3.81E+08,-7.93E+06,-1.76E+01,-1.91E+00,2.20E+00,1.28E+03,3.82E+08,-6.06E-01
2455020.5, A.D. 2009-Jul-08 00:00:00.0000,-3.07E+07,3.81E+08,-7.74E+06,-1.76E+01,-1.99E+00,2.20E+00,1.28E+03,3.82E+08,-6.13E-01
2455021.5, A.D. 2009-Jul-09 00:00:00.0000,-3.22E+07,3.81E+08,-7.55E+06,-1.76E+01,-2.07E+00,2.20E+00,1.27E+03,3.82E+08,-6.19E-01
2455022.5, A.D. 2009-Jul-10 00:00:00.0000,-3.38E+07,3.81E+08,-7.36E+06,-1.76E+01,-2.15E+00,2.20E+00,1.27E+03,3.82E+08,-6.26E-01
2455023.5, A.D. 2009-Jul-11 00:00:00.0000,-3.53E+07,3.80E+08,-7.17E+06,-1.76E+01,-2.22E+00,2.20E+00,1.27E+03,3.82E+08,-6.32E-01
2455024.5, A.D. 2009-Jul-12 00:00:00.0000,-3.68E+07,3.80E+08,-6.98E+06,-1.76E+01,-2.30E+00,2.20E+00,1.27E+03,3.82E+08,-6.39E-01
2455025.5, A.D. 2009-Jul-13 00:00:00.0000,-3.83E+07,3.80E+08,-6.78E+06,-1.76E+01,-2.38E+00,2.21E+00,1.27E+03,3.82E+08,-6.45E-01
2455026.5, A.D. 2009-Jul-14 00:00:00.0000,-3.98E+07,3.80E+08,-6.59E+06,-1.76E+01,-2.46E+00,2.21E+00,1.27E+03,3.82E+08,-6.52E-01
2455027.5, A.D. 2009-Jul-15 00:00:00.0000,-4.14E+07,3.80E+08,-6.40E+06,-1.76E+01,-2.54E+00,2.21E+00,1.27E+03,3.82E+08,-6.58E-01
2455028.5, A.D. 2009-Jul-16 00:00:00.0000,-4.29E+07,3.79E+08,-6.21E+06,-1.75E+01,-2.62E+00,2.21E+00,1.27E+03,3.82E+08,-6.65E-01
2455029.5, A.D. 2009-Jul-17 00:00:00.0000,-4.44E+07,3.79E+08,-6.02E+06,-1.75E+01,-2.69E+00,2.21E+00,1.27E+03,3.82E+08,-6.71E-01
2455030.5, A.D. 2009-Jul-18 00:00:00.0000,-4.59E+07,3.79E+08,-5.83E+06,-1.75E+01,-2.77E+00,2.21E+00,1.27E+03,3.82E+08,-6.78E-01
2455031.5, A.D. 2009-Jul-19 00:00:00.0000,-4.74E+07,3.79E+08,-5.64E+06,-1.75E+01,-2.85E+00,2.21E+00,1.27E+03,3.82E+08,-6.84E-01
2455032.5, A.D. 2009-Jul-20 00:00:00.0000,-4.89E+07,3.78E+08,-5.45E+06,-1.75E+01,-2.93E+00,2.22E+00,1.27E+03,3.82E+08,-6.90E-01
2455033.5, A.D. 2009-Jul-21 00:00:00.0000,-5.04E+07,3.78E+08,-5.26E+06,-1.75E+01,-3.01E+00,2.22E+00,1.27E+03,3.82E+08,-6.97E-01
2455034.5, A.D. 2009-Jul-22 00:00:00.0000,-5.19E+07,3.78E+08,-5.06E+06,-1.75E+01,-3.08E+00,2.22E+00,1.27E+03,3.81E+08,-7.03E-01
2455035.5, A.D. 2009-Jul-23 00:00:00.0000,-5.35E+07,3.78E+08,-4.87E+06,-1.75E+01,-3.16E+00,2.22E+00,1.27E+03,3.81E+08,-7.10E-01
2455036.5, A.D. 2009-Jul-24 00:00:00.0000,-5.50E+07,3.77E+08,-4.68E+06,-1.75E+01,-3.24E+00,2.22E+00,1.27E+03,3.81E+08,-7.16E-01
2455037.5, A.D. 2009-Jul-25 00:00:00.0000,-5.65E+07,3.77E+08,-4.49E+06,-1.75E+01,-3.32E+00,2.22E+00,1.27E+03,3.81E+08,-7.22E-01
2455038.5, A.D. 2009-Jul-26 00:00:00.0000,-5.80E+07,3.77E+08,-4.30E+06,-1.74E+01,-3.40E+00,2.22E+00,1.27E+03,3.81E+08,-7.29E-01
2455039.5, A.D. 2009-Jul-27 00:00:00.0000,-5.95E+07,3.76E+08,-4.11E+06,-1.74E+01,-3.47E+00,2.22E+00,1.27E+03,3.81E+08,-7.35E-01
2455040.5, A.D. 2009-Jul-28 00:00:00.0000,-6.10E+07,3.76E+08,-3.91E+06,-1.74E+01,-3.55E+00,2.22E+00,1.27E+03,3.81E+08,-7.41E-01
2455041.5, A.D. 2009-Jul-29 00:00:00.0000,-6.25E+07,3.76E+08,-3.72E+06,-1.74E+01,-3.63E+00,2.22E+00,1.27E+03,3.81E+08,-7.48E-01
2455042.5, A.D. 2009-Jul-30 00:00:00.0000,-6.40E+07,3.76E+08,-3.53E+06,-1.74E+01,-3.71E+00,2.22E+00,1.27E+03,3.81E+08,-7.54E-01
2455043.5, A.D. 2009-Jul-31 00:00:00.0000,-6.55E+07,3.75E+08,-3.34E+06,-1.74E+01,-3.79E+00,2.23E+00,1.27E+03,3.81E+08,-7.60E-01
2455044.5, A.D. 2009-Aug-01 00:00:00.0000,-6.70E+07,3.75E+08,-3.14E+06,-1.74E+01,-3.86E+00,2.23E+00,1.27E+03,3.81E+08,-7.67E-01
2455045.5, A.D. 2009-Aug-02 00:00:00.0000,-6.85E+07,3.75E+08,-2.95E+06,-1.73E+01,-3.94E+00,2.23E+00,1.27E+03,3.81E+08,-7.73E-01
2455046.5, A.D. 2009-Aug-03 00:00:00.0000,-7.00E+07,3.74E+08,-2.76E+06,-1.73E+01,-4.02E+00,2.23E+00,1.27E+03,3.81E+08,-7.79E-01
2455047.5, A.D. 2009-Aug-04 00:00:00.0000,-7.15E+07,3.74E+08,-2.57E+06,-1.73E+01,-4.10E+00,2.23E+00,1.27E+03,3.81E+08,-7.85E-01
2455048.5, A.D. 2009-Aug-05 00:00:00.0000,-7.30E+07,3.74E+08,-2.38E+06,-1.73E+01,-4.17E+00,2.23E+00,1.27E+03,3.81E+08,-7.92E-01
2455049.5, A.D. 2009-Aug-06 00:00:00.0000,-7.45E+07,3.73E+08,-2.18E+06,-1.73E+01,-4.25E+00,2.23E+00,1.27E+03,3.81E+08,-7.98E-01
2455050.5, A.D. 2009-Aug-07 00:00:00.0000,-7.60E+07,3.73E+08,-1.99E+06,-1.73E+01,-4.33E+00,2.23E+00,1.27E+03,3.80E+08,-8.04E-01
2455051.5, A.D. 2009-Aug-08 00:00:00.0000,-7.75E+07,3.72E+08,-1.80E+06,-1.73E+01,-4.41E+00,2.23E+00,1.27E+03,3.80E+08,-8.10E-01
2455052.5, A.D. 2009-Aug-09 00:00:00.0000,-7.90E+07,3.72E+08,-1.60E+06,-1.72E+01,-4.48E+00,2.23E+00,1.27E+03,3.80E+08,-8.17E-01
2455053.5, A.D. 2009-Aug-10 00:00:00.0000,-8.05E+07,3.72E+08,-1.41E+06,-1.72E+01,-4.56E+00,2.23E+00,1.27E+03,3.80E+08,-8.23E-01
2455054.5, A.D. 2009-Aug-11 00:00:00.0000,-8.19E+07,3.71E+08,-1.22E+06,-1.72E+01,-4.64E+00,2.23E+00,1.27E+03,3.80E+08,-8.29E-01
2455055.5, A.D. 2009-Aug-12 00:00:00.0000,-8.34E+07,3.71E+08,-1.03E+06,-1.72E+01,-4.72E+00,2.23E+00,1.27E+03,3.80E+08,-8.35E-01
2455056.5, A.D. 2009-Aug-13 00:00:00.0000,-8.49E+07,3.70E+08,-8.34E+05,-1.72E+01,-4.79E+00,2.23E+00,1.27E+03,3.80E+08,-8.41E-01
2455057.5, A.D. 2009-Aug-14 00:00:00.0000,-8.64E+07,3.70E+08,-6.41E+05,-1.72E+01,-4.87E+00,2.23E+00,1.27E+03,3.80E+08,-8.47E-01
2455058.5, A.D. 2009-Aug-15 00:00:00.0000,-8.79E+07,3.70E+08,-4.49E+05,-1.71E+01,-4.95E+00,2.23E+00,1.27E+03,3.80E+08,-8.54E-01
2455059.5, A.D. 2009-Aug-16 00:00:00.0000,-8.94E+07,3.69E+08,-2.56E+05,-1.71E+01,-5.03E+00,2.23E+00,1.27E+03,3.80E+08,-8.60E-01
2455060.5, A.D. 2009-Aug-17 00:00:00.0000,-9.08E+07,3.69E+08,-6.30E+04,-1.71E+01,-5.10E+00,2.23E+00,1.27E+03,3.80E+08,-8.66E-01
2455061.5, A.D. 2009-Aug-18 00:00:00.0000,-9.23E+07,3.68E+08,1.30E+05,-1.71E+01,-5.18E+00,2.23E+00,1.27E+03,3.80E+08,-8.72E-01
2455062.5, A.D. 2009-Aug-19 00:00:00.0000,-9.38E+07,3.68E+08,3.23E+05,-1.71E+01,-5.26E+00,2.23E+00,1.27E+03,3.80E+08,-8.78E-01
2455063.5, A.D. 2009-Aug-20 00:00:00.0000,-9.53E+07,3.67E+08,5.15E+05,-1.70E+01,-5.34E+00,2.23E+00,1.27E+03,3.79E+08,-8.84E-01
2455064.5, A.D. 2009-Aug-21 00:00:00.0000,-9.67E+07,3.67E+08,7.08E+05,-1.70E+01,-5.41E+00,2.23E+00,1.27E+03,3.79E+08,-8.90E-01
2455065.5, A.D. 2009-Aug-22 00:00:00.0000,-9.82E+07,3.66E+08,9.01E+05,-1.70E+01,-5.49E+00,2.23E+00,1.27E+03,3.79E+08,-8.96E-01
2455066.5, A.D. 2009-Aug-23 00:00:00.0000,-9.97E+07,3.66E+08,1.09E+06,-1.70E+01,-5.57E+00,2.23E+00,1.27E+03,3.79E+08,-9.02E-01
2455067.5, A.D. 2009-Aug-24 00:00:00.0000,-1.01E+08,3.65E+08,1.29E+06,-1.70E+01,-5.64E+00,2.23E+00,1.26E+03,3.79E+08,-9.08E-01
2455068.5, A.D. 2009-Aug-25 00:00:00.0000,-1.03E+08,3.65E+08,1.48E+06,-1.69E+01,-5.72E+00,2.23E+00,1.26E+03,3.79E+08,-9.14E-01
2455069.5, A.D. 2009-Aug-26 00:00:00.0000,-1.04E+08,3.64E+08,1.67E+06,-1.69E+01,-5.80E+00,2.23E+00,1.26E+03,3.79E+08,-9.20E-01
2455070.5, A.D. 2009-Aug-27 00:00:00.0000,-1.06E+08,3.64E+08,1.86E+06,-1.69E+01,-5.87E+00,2.23E+00,1.26E+03,3.79E+08,-9.26E-01
2455071.5, A.D. 2009-Aug-28 00:00:00.0000,-1.07E+08,3.63E+08,2.06E+06,-1.69E+01,-5.95E+00,2.23E+00,1.26E+03,3.79E+08,-9.32E-01
2455072.5, A.D. 2009-Aug-29 00:00:00.0000,-1.08E+08,3.63E+08,2.25E+06,-1.68E+01,-6.03E+00,2.23E+00,1.26E+03,3.79E+08,-9.38E-01
2455073.5, A.D. 2009-Aug-30 00:00:00.0000,-1.10E+08,3.62E+08,2.44E+06,-1.68E+01,-6.10E+00,2.23E+00,1.26E+03,3.79E+08,-9.44E-01
2455074.5, A.D. 2009-Aug-31 00:00:00.0000,-1.11E+08,3.62E+08,2.63E+06,-1.68E+01,-6.18E+00,2.23E+00,1.26E+03,3.79E+08,-9.50E-01
2455075.5, A.D. 2009-Sep-01 00:00:00.0000,-1.13E+08,3.61E+08,2.83E+06,-1.68E+01,-6.26E+00,2.23E+00,1.26E+03,3.79E+08,-9.56E-01
2455076.5, A.D. 2009-Sep-02 00:00:00.0000,-1.14E+08,3.61E+08,3.02E+06,-1.68E+01,-6.33E+00,2.23E+00,1.26E+03,3.78E+08,-9.62E-01
2455077.5, A.D. 2009-Sep-03 00:00:00.0000,-1.16E+08,3.60E+08,3.21E+06,-1.67E+01,-6.41E+00,2.23E+00,1.26E+03,3.78E+08,-9.68E-01
2455078.5, A.D. 2009-Sep-04 00:00:00.0000,-1.17E+08,3.60E+08,3.40E+06,-1.67E+01,-6.48E+00,2.22E+00,1.26E+03,3.78E+08,-9.74E-01
2455079.5, A.D. 2009-Sep-05 00:00:00.0000,-1.19E+08,3.59E+08,3.60E+06,-1.67E+01,-6.56E+00,2.22E+00,1.26E+03,3.78E+08,-9.80E-01
2455080.5, A.D. 2009-Sep-06 00:00:00.0000,-1.20E+08,3.59E+08,3.79E+06,-1.67E+01,-6.64E+00,2.22E+00,1.26E+03,3.78E+08,-9.85E-01
2455081.5, A.D. 2009-Sep-07 00:00:00.0000,-1.21E+08,3.58E+08,3.98E+06,-1.66E+01,-6.71E+00,2.22E+00,1.26E+03,3.78E+08,-9.91E-01
2455082.5, A.D. 2009-Sep-08 00:00:00.0000,-1.23E+08,3.57E+08,4.17E+06,-1.66E+01,-6.79E+00,2.22E+00,1.26E+03,3.78E+08,-9.97E-01
2455083.5, A.D. 2009-Sep-09 00:00:00.0000,-1.24E+08,3.57E+08,4.36E+06,-1.66E+01,-6.87E+00,2.22E+00,1.26E+03,3.78E+08,-1.00E+00
2455084.5, A.D. 2009-Sep-10 00:00:00.0000,-1.26E+08,3.56E+08,4.56E+06,-1.65E+01,-6.94E+00,2.22E+00,1.26E+03,3.78E+08,-1.01E+00
2455085.5, A.D. 2009-Sep-11 00:00:00.0000,-1.27E+08,3.56E+08,4.75E+06,-1.65E+01,-7.02E+00,2.22E+00,1.26E+03,3.78E+08,-1.01E+00
2455086.5, A.D. 2009-Sep-12 00:00:00.0000,-1.29E+08,3.55E+08,4.94E+06,-1.65E+01,-7.09E+00,2.22E+00,1.26E+03,3.78E+08,-1.02E+00
2455087.5, A.D. 2009-Sep-13 00:00:00.0000,-1.30E+08,3.54E+08,5.13E+06,-1.65E+01,-7.17E+00,2.22E+00,1.26E+03,3.78E+08,-1.03E+00
2455088.5, A.D. 2009-Sep-14 00:00:00.0000,-1.31E+08,3.54E+08,5.32E+06,-1.64E+01,-7.24E+00,2.22E+00,1.26E+03,3.77E+08,-1.03E+00
2455089.5, A.D. 2009-Sep-15 00:00:00.0000,-1.33E+08,3.53E+08,5.51E+06,-1.64E+01,-7.32E+00,2.21E+00,1.26E+03,3.77E+08,-1.04E+00
2455090.5, A.D. 2009-Sep-16 00:00:00.0000,-1.34E+08,3.52E+08,5.70E+06,-1.64E+01,-7.39E+00,2.21E+00,1.26E+03,3.77E+08,-1.04E+00
2455091.5, A.D. 2009-Sep-17 00:00:00.0000,-1.36E+08,3.52E+08,5.90E+06,-1.64E+01,-7.47E+00,2.21E+00,1.26E+03,3.77E+08,-1.05E+00
2455092.5, A.D. 2009-Sep-18 00:00:00.0000,-1.37E+08,3.51E+08,6.09E+06,-1.63E+01,-7.54E+00,2.21E+00,1.26E+03,3.77E+08,-1.05E+00
2455093.5, A.D. 2009-Sep-19 00:00:00.0000,-1.39E+08,3.51E+08,6.28E+06,-1.63E+01,-7.62E+00,2.21E+00,1.26E+03,3.77E+08,-1.06E+00
2455094.5, A.D. 2009-Sep-20 00:00:00.0000,-1.40E+08,3.50E+08,6.47E+06,-1.63E+01,-7.69E+00,2.21E+00,1.26E+03,3.77E+08,-1.07E+00
2455095.5, A.D. 2009-Sep-21 00:00:00.0000,-1.41E+08,3.49E+08,6.66E+06,-1.62E+01,-7.77E+00,2.21E+00,1.26E+03,3.77E+08,-1.07E+00
2455096.5, A.D. 2009-Sep-22 00:00:00.0000,-1.43E+08,3.49E+08,6.85E+06,-1.62E+01,-7.84E+00,2.21E+00,1.26E+03,3.77E+08,-1.08E+00
2455097.5, A.D. 2009-Sep-23 00:00:00.0000,-1.44E+08,3.48E+08,7.04E+06,-1.62E+01,-7.92E+00,2.20E+00,1.26E+03,3.77E+08,-1.08E+00
2455098.5, A.D. 2009-Sep-24 00:00:00.0000,-1.46E+08,3.47E+08,7.23E+06,-1.61E+01,-7.99E+00,2.20E+00,1.26E+03,3.77E+08,-1.09E+00
