            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454443.500000000, A.D. 2007-Dec-09 00:00:00.0000,  2.517348226004283E+08,  3.312834137178537E+08, -3.607351744185634E+07, -1.459200146847328E+01,  9.644580730698436E+00,  2.989559978395713E+00,  1.393086105879261E+03,  4.176367078871919E+08, -1.403299101022834E+00,
2454444.500000000, A.D. 2007-Dec-10 00:00:00.0000,  2.504723642103117E+08,  3.321144504653517E+08, -3.581497466419023E+07, -1.463154497775082E+01,  9.592351629675317E+00,  2.995220577537092E+00,  1.392681532689932E+03,  4.175154198963221E+08, -1.404290221689218E+00,
2454445.500000000, A.D. 2007-Dec-11 00:00:00.0000,  2.492064963746239E+08,  3.329409670070985E+08, -3.555594435865426E+07, -1.467092368316380E+01,  9.539946405067754E+00,  3.000845322640517E+00,  1.392276676506807E+03,  4.173940470660465E+08, -1.405262968663070E+00,
2454446.500000000, A.D. 2007-Dec-12 00:00:00.0000,  2.479372333678029E+08,  3.337629481433769E+08, -3.529642962902728E+07, -1.471013676557986E+01,  9.487365459402202E+00,  3.006434075059897E+00,  1.391871542631642E+03,  4.172725909857917E+08, -1.406217297078086E+00,
2454447.500000000, A.D. 2007-Dec-13 00:00:00.0000,  2.466645895350746E+08,  3.345803787094218E+08, -3.503643359106465E+07, -1.474918340552459E+01,  9.434609199240516E+00,  3.011986696205780E+00,  1.391466136379101E+03,  4.171510532488537E+08, -1.407153162220539E+00,
2454448.500000000, A.D. 2007-Dec-14 00:00:00.0000,  2.453885792924814E+08,  3.353932435757698E+08, -3.477595937249331E+07, -1.478806278319930E+01,  9.381678035189662E+00,  3.017503047548570E+00,  1.391060463076711E+03,  4.170294354523855E+08, -1.408070519536374E+00,
2454449.500000000, A.D. 2007-Dec-15 00:00:00.0000,  2.441092171269099E+08,  3.362015276486090E+08, -3.451501011300649E+07, -1.482677407849897E+01,  9.328572381911670E+00,  3.022982990621793E+00,  1.390654528064818E+03,  4.169077391973819E+08, -1.408969324638206E+00,
2454450.500000000, A.D. 2007-Dec-16 00:00:00.0000,  2.428265175961162E+08,  3.370052158701298E+08, -3.425358896425802E+07, -1.486531647103017E+01,  9.275292658133729E+00,  3.028426387025392E+00,  1.390248336696533E+03,  4.167859660886653E+08, -1.409849533312099E+00,
2454451.500000000, A.D. 2007-Dec-17 00:00:00.0000,  2.415404953287505E+08,  3.378042932188770E+08, -3.399169908985658E+07, -1.490368914012891E+01,  9.221839286658387E+00,  3.033833098429041E+00,  1.389841894337686E+03,  4.166641177348711E+08, -1.410711101524262E+00,
2454452.500000000, A.D. 2007-Dec-18 00:00:00.0000,  2.402511650243790E+08,  3.385987447101012E+08, -3.372934366535938E+07, -1.494189126487873E+01,  9.168212694373684E+00,  3.039202986575488E+00,  1.389435206366767E+03,  4.165421957484303E+08, -1.411553985427825E+00,
2454453.500000000, A.D. 2007-Dec-19 00:00:00.0000,  2.389585414535056E+08,  3.393885553961138E+08, -3.346652587826584E+07, -1.497992202412873E+01,  9.114413312263206E+00,  3.044535913283907E+00,  1.389028278174879E+03,  4.164202017455546E+08, -1.412378141369631E+00,
2454454.500000000, A.D. 2007-Dec-20 00:00:00.0000,  2.376626394575911E+08,  3.401737103666400E+08, -3.320324892801073E+07, -1.501778059651173E+01,  9.060441575415856E+00,  3.049831740453272E+00,  1.388621115165674E+03,  4.162981373462185E+08, -1.413183525897322E+00,
2454455.500000000, A.D. 2007-Dec-21 00:00:00.0000,  2.363634739490710E+08,  3.409541947491744E+08, -3.293951602595724E+07, -1.505546616046261E+01,  9.006297923035310E+00,  3.055090330065708E+00,  1.388213722755300E+03,  4.161760041741419E+08, -1.413970095766676E+00,
